Model,TBS2102
Firmware Version,v1.26.0

Point Format,Y
Horizontal Units,S
Horizontal Scale,1e-05
Sample Interval,8e-09
Filter Frequency,1e+08
Record Length,20000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,5
Label,
TIME,CH1
9.04400e-05,1.25
9.04480e-05,1.25
9.04560e-05,1.25
9.04640e-05,1
9.04720e-05,1.25
9.04800e-05,1
9.04880e-05,1
9.04960e-05,1
9.05040e-05,1.25
9.05120e-05,1.25
9.05200e-05,1.25
9.05280e-05,1.25
9.05360e-05,1.25
9.05440e-05,1.25
9.05520e-05,1.25
9.05600e-05,1.25
9.05680e-05,1
9.05760e-05,1.25
9.05840e-05,1
9.05920e-05,1.25
9.06000e-05,1.25
9.06080e-05,1.25
9.06160e-05,1
9.06240e-05,1.25
9.06320e-05,1.25
9.06400e-05,1.25
9.06480e-05,1
9.06560e-05,1.25
9.06640e-05,1
9.06720e-05,1
9.06800e-05,1.25
9.06880e-05,1
9.06960e-05,1.25
9.07040e-05,1.25
9.07120e-05,1.25
9.07200e-05,1.25
9.07280e-05,1.25
9.07360e-05,1.25
9.07440e-05,1
9.07520e-05,1.25
9.07600e-05,1.25
9.07680e-05,1.25
9.07760e-05,1
9.07840e-05,1
9.07920e-05,1.25
9.08000e-05,1
9.08080e-05,1.25
9.08160e-05,1
9.08240e-05,1.25
9.08320e-05,1
9.08400e-05,1
9.08480e-05,1.25
9.08560e-05,1.25
9.08640e-05,1
9.08720e-05,1
9.08800e-05,1.25
9.08880e-05,1
9.08960e-05,1.25
9.09040e-05,1
9.09120e-05,1.25
9.09200e-05,1
9.09280e-05,1.25
9.09360e-05,1.25
9.09440e-05,1.25
9.09520e-05,1
9.09600e-05,1.25
9.09680e-05,1.25
9.09760e-05,1
9.09840e-05,1
9.09920e-05,1
9.10000e-05,1
9.10080e-05,1.25
9.10160e-05,1.25
9.10240e-05,1.25
9.10320e-05,1
9.10400e-05,1.25
9.10480e-05,1
9.10560e-05,1
9.10640e-05,1.25
9.10720e-05,1
9.10800e-05,1
9.10880e-05,1
9.10960e-05,1
9.11040e-05,1.25
9.11120e-05,1
9.11200e-05,1.25
9.11280e-05,1.25
9.11360e-05,1.25
9.11440e-05,1.25
9.11520e-05,1
9.11600e-05,1.25
9.11680e-05,1
9.11760e-05,1
9.11840e-05,1
9.11920e-05,1
9.12000e-05,1.25
9.12080e-05,1
9.12160e-05,1
9.12240e-05,1
9.12320e-05,1
9.12400e-05,1
9.12480e-05,1.25
9.12560e-05,1
9.12640e-05,1.25
9.12720e-05,1
9.12800e-05,1.25
9.12880e-05,1
9.12960e-05,1.25
9.13040e-05,1
9.13120e-05,1
9.13200e-05,1
9.13280e-05,1
9.13360e-05,1
9.13440e-05,1
9.13520e-05,1.25
9.13600e-05,1
9.13680e-05,1
9.13760e-05,1
9.13840e-05,1
9.13920e-05,1.25
9.14000e-05,1
9.14080e-05,1
9.14160e-05,1.25
9.14240e-05,1
9.14320e-05,1
9.14400e-05,1
9.14480e-05,1
9.14560e-05,1
9.14640e-05,1
9.14720e-05,1
9.14800e-05,1
9.14880e-05,1
9.14960e-05,1
9.15040e-05,1.25
9.15120e-05,1
9.15200e-05,1
9.15280e-05,1
9.15360e-05,0.75
9.15440e-05,1
9.15520e-05,1
9.15600e-05,1.25
9.15680e-05,1
9.15760e-05,1
9.15840e-05,1
9.15920e-05,1
9.16000e-05,1
9.16080e-05,1
9.16160e-05,1
9.16240e-05,1
9.16320e-05,1
9.16400e-05,1
9.16480e-05,1
9.16560e-05,1.25
9.16640e-05,1
9.16720e-05,1.25
9.16800e-05,1
9.16880e-05,1
9.16960e-05,1
9.17040e-05,1
9.17120e-05,1
9.17200e-05,1
9.17280e-05,1
9.17360e-05,1
9.17440e-05,1
9.17520e-05,1
9.17600e-05,1
9.17680e-05,1.25
9.17760e-05,1
9.17840e-05,1
9.17920e-05,1
9.18000e-05,1
9.18080e-05,1
9.18160e-05,1
9.18240e-05,1
9.18320e-05,1
9.18400e-05,1
9.18480e-05,1
9.18560e-05,1
9.18640e-05,1
9.18720e-05,1
9.18800e-05,1
9.18880e-05,1
9.18960e-05,1
9.19040e-05,1
9.19120e-05,0.75
9.19200e-05,1
9.19280e-05,1
9.19360e-05,1
9.19440e-05,1
9.19520e-05,1
9.19600e-05,1
9.19680e-05,1
9.19760e-05,1
9.19840e-05,1
9.19920e-05,1
9.20000e-05,0.75
9.20080e-05,1
9.20160e-05,1
9.20240e-05,0.75
9.20320e-05,0.75
9.20400e-05,1
9.20480e-05,1
9.20560e-05,0.75
9.20640e-05,1
9.20720e-05,1
9.20800e-05,0.75
9.20880e-05,0.75
9.20960e-05,1
9.21040e-05,0.75
9.21120e-05,1
9.21200e-05,1
9.21280e-05,1
9.21360e-05,0.75
9.21440e-05,1
9.21520e-05,1
9.21600e-05,1
9.21680e-05,0.75
9.21760e-05,1
9.21840e-05,1
9.21920e-05,0.75
9.22000e-05,1
9.22080e-05,0.75
9.22160e-05,0.75
9.22240e-05,1
9.22320e-05,0.75
9.22400e-05,1
9.22480e-05,0.75
9.22560e-05,1
9.22640e-05,0.75
9.22720e-05,1
9.22800e-05,1
9.22880e-05,0.75
9.22960e-05,0.75
9.23040e-05,0.75
9.23120e-05,1
9.23200e-05,1
9.23280e-05,1
9.23360e-05,0.75
9.23440e-05,0.75
9.23520e-05,1
9.23600e-05,0.75
9.23680e-05,1
9.23760e-05,1
9.23840e-05,1
9.23920e-05,0.75
9.24000e-05,0.75
9.24080e-05,1
9.24160e-05,1
9.24240e-05,1
9.24320e-05,1
9.24400e-05,0.75
9.24480e-05,1
9.24560e-05,1
9.24640e-05,1
9.24720e-05,1
9.24800e-05,0.75
9.24880e-05,0.75
9.24960e-05,1
9.25040e-05,1
9.25120e-05,1
9.25200e-05,0.75
9.25280e-05,1
9.25360e-05,1
9.25440e-05,0.75
9.25520e-05,1
9.25600e-05,0.75
9.25680e-05,0.75
9.25760e-05,1
9.25840e-05,1
9.25920e-05,0.75
9.26000e-05,1
9.26080e-05,1
9.26160e-05,0.75
9.26240e-05,1
9.26320e-05,1
9.26400e-05,0.75
9.26480e-05,0.75
9.26560e-05,0.75
9.26640e-05,0.75
9.26720e-05,1
9.26800e-05,0.75
9.26880e-05,0.75
9.26960e-05,1
9.27040e-05,0.75
9.27120e-05,0.75
9.27200e-05,0.75
9.27280e-05,0.75
9.27360e-05,0.75
9.27440e-05,1
9.27520e-05,0.75
9.27600e-05,1
9.27680e-05,1
9.27760e-05,0.75
9.27840e-05,1
9.27920e-05,0.75
9.28000e-05,0.75
9.28080e-05,0.75
9.28160e-05,1
9.28240e-05,0.75
9.28320e-05,1
9.28400e-05,0.75
9.28480e-05,0.75
9.28560e-05,0.75
9.28640e-05,0.75
9.28720e-05,1
9.28800e-05,0.75
9.28880e-05,0.75
9.28960e-05,0.75
9.29040e-05,1
9.29120e-05,0.75
9.29200e-05,1
9.29280e-05,0.75
9.29360e-05,0.75
9.29440e-05,1
9.29520e-05,0.75
9.29600e-05,0.75
9.29680e-05,0.75
9.29760e-05,0.75
9.29840e-05,0.75
9.29920e-05,0.75
9.30000e-05,0.75
9.30080e-05,1
9.30160e-05,0.75
9.30240e-05,0.75
9.30320e-05,1
9.30400e-05,0.75
9.30480e-05,0.75
9.30560e-05,0.75
9.30640e-05,0.75
9.30720e-05,0.75
9.30800e-05,0.75
9.30880e-05,0.75
9.30960e-05,0.75
9.31040e-05,0.75
9.31120e-05,0.75
9.31200e-05,0.75
9.31280e-05,1
9.31360e-05,0.75
9.31440e-05,0.75
9.31520e-05,0.75
9.31600e-05,0.75
9.31680e-05,0.75
9.31760e-05,1
9.31840e-05,0.75
9.31920e-05,0.75
9.32000e-05,0.75
9.32080e-05,1
9.32160e-05,0.75
9.32240e-05,0.75
9.32320e-05,0.75
9.32400e-05,0.75
9.32480e-05,0.75
9.32560e-05,0.75
9.32640e-05,0.75
9.32720e-05,0.75
9.32800e-05,0.75
9.32880e-05,0.75
9.32960e-05,0.75
9.33040e-05,0.75
9.33120e-05,0.75
9.33200e-05,1
9.33280e-05,0.75
9.33360e-05,0.75
9.33440e-05,0.75
9.33520e-05,1
9.33600e-05,0.75
9.33680e-05,0.75
9.33760e-05,0.75
9.33840e-05,0.75
9.33920e-05,0.75
9.34000e-05,0.75
9.34080e-05,0.75
9.34160e-05,0.75
9.34240e-05,0.75
9.34320e-05,1
9.34400e-05,0.75
9.34480e-05,0.75
9.34560e-05,1
9.34640e-05,0.75
9.34720e-05,0.75
9.34800e-05,1
9.34880e-05,0.75
9.34960e-05,0.75
9.35040e-05,0.75
9.35120e-05,1
9.35200e-05,0.75
9.35280e-05,0.75
9.35360e-05,0.75
9.35440e-05,0.75
9.35520e-05,0.75
9.35600e-05,0.75
9.35680e-05,0.75
9.35760e-05,0.75
9.35840e-05,1
9.35920e-05,0.75
9.36000e-05,1
9.36080e-05,0.75
9.36160e-05,0.75
9.36240e-05,0.75
9.36320e-05,0.75
9.36400e-05,0.75
9.36480e-05,0.75
9.36560e-05,0.75
9.36640e-05,0.75
9.36720e-05,0.75
9.36800e-05,0.75
9.36880e-05,0.75
9.36960e-05,0.75
9.37040e-05,0.75
9.37120e-05,0.75
9.37200e-05,0.75
9.37280e-05,0.75
9.37360e-05,0.75
9.37440e-05,0.75
9.37520e-05,0.5
9.37600e-05,1
9.37680e-05,0.75
9.37760e-05,0.75
9.37840e-05,0.75
9.37920e-05,0.75
9.38000e-05,0.75
9.38080e-05,0.75
9.38160e-05,0.75
9.38240e-05,0.75
9.38320e-05,0.75
9.38400e-05,0.75
9.38480e-05,0.75
9.38560e-05,0.75
9.38640e-05,0.75
9.38720e-05,0.75
9.38800e-05,0.75
9.38880e-05,0.75
9.38960e-05,0.75
9.39040e-05,0.75
9.39120e-05,0.5
9.39200e-05,0.75
9.39280e-05,0.75
9.39360e-05,0.75
9.39440e-05,0.75
9.39520e-05,0.5
9.39600e-05,0.75
9.39680e-05,0.75
9.39760e-05,0.75
9.39840e-05,0.75
9.39920e-05,0.75
9.40000e-05,0.5
9.40080e-05,0.75
9.40160e-05,0.75
9.40240e-05,0.75
9.40320e-05,0.75
9.40400e-05,0.5
9.40480e-05,0.75
9.40560e-05,0.75
9.40640e-05,0.75
9.40720e-05,0.75
9.40800e-05,0.75
9.40880e-05,0.75
9.40960e-05,0.75
9.41040e-05,0.75
9.41120e-05,0.75
9.41200e-05,0.75
9.41280e-05,0.75
9.41360e-05,0.75
9.41440e-05,0.75
9.41520e-05,0.5
9.41600e-05,0.5
9.41680e-05,0.75
9.41760e-05,0.75
9.41840e-05,0.75
9.41920e-05,0.5
9.42000e-05,0.75
9.42080e-05,0.75
9.42160e-05,0.75
9.42240e-05,0.5
9.42320e-05,0.5
9.42400e-05,0.75
9.42480e-05,0.75
9.42560e-05,0.75
9.42640e-05,0.75
9.42720e-05,0.75
9.42800e-05,0.5
9.42880e-05,0.75
9.42960e-05,0.75
9.43040e-05,0.5
9.43120e-05,0.5
9.43200e-05,0.5
9.43280e-05,0.75
9.43360e-05,0.75
9.43440e-05,0.75
9.43520e-05,0.75
9.43600e-05,0.75
9.43680e-05,0.75
9.43760e-05,0.75
9.43840e-05,0.5
9.43920e-05,0.75
9.44000e-05,0.75
9.44080e-05,0.75
9.44160e-05,0.5
9.44240e-05,0.75
9.44320e-05,0.75
9.44400e-05,0.5
9.44480e-05,0.75
9.44560e-05,0.75
9.44640e-05,0.75
9.44720e-05,0.75
9.44800e-05,0.5
9.44880e-05,0.75
9.44960e-05,0.75
9.45040e-05,0.5
9.45120e-05,0.5
9.45200e-05,0.75
9.45280e-05,0.75
9.45360e-05,0.5
9.45440e-05,0.75
9.45520e-05,0.75
9.45600e-05,0.75
9.45680e-05,0.5
9.45760e-05,0.75
9.45840e-05,0.75
9.45920e-05,0.75
9.46000e-05,0.75
9.46080e-05,0.75
9.46160e-05,0.5
9.46240e-05,0.5
9.46320e-05,0.75
9.46400e-05,0.75
9.46480e-05,0.5
9.46560e-05,0.75
9.46640e-05,0.75
9.46720e-05,0.75
9.46800e-05,0.75
9.46880e-05,0.75
9.46960e-05,0.75
9.47040e-05,0.75
9.47120e-05,0.5
9.47200e-05,0.5
9.47280e-05,0.75
9.47360e-05,0.75
9.47440e-05,0.5
9.47520e-05,0.75
9.47600e-05,0.5
9.47680e-05,0.5
9.47760e-05,0.5
9.47840e-05,0.5
9.47920e-05,0.75
9.48000e-05,0.5
9.48080e-05,0.75
9.48160e-05,0.75
9.48240e-05,0.75
9.48320e-05,0.75
9.48400e-05,0.5
9.48480e-05,0.75
9.48560e-05,0.5
9.48640e-05,0.5
9.48720e-05,0.5
9.48800e-05,0.5
9.48880e-05,0.75
9.48960e-05,0.5
9.49040e-05,0.5
9.49120e-05,0.5
9.49200e-05,0.5
9.49280e-05,0.5
9.49360e-05,0.5
9.49440e-05,0.5
9.49520e-05,0.5
9.49600e-05,0.5
9.49680e-05,0.5
9.49760e-05,0.5
9.49840e-05,0.75
9.49920e-05,0.5
9.50000e-05,0.75
9.50080e-05,0.75
9.50160e-05,0.5
9.50240e-05,0.75
9.50320e-05,0.5
9.50400e-05,0.5
9.50480e-05,0.75
9.50560e-05,0.5
9.50640e-05,0.5
9.50720e-05,0.75
9.50800e-05,0.75
9.50880e-05,0.5
9.50960e-05,0.5
9.51040e-05,0.5
9.51120e-05,0.75
9.51200e-05,0.5
9.51280e-05,0.5
9.51360e-05,0.5
9.51440e-05,0.5
9.51520e-05,0.5
9.51600e-05,0.5
9.51680e-05,0.5
9.51760e-05,0.5
9.51840e-05,0.5
9.51920e-05,0.5
9.52000e-05,0.5
9.52080e-05,0.5
9.52160e-05,0.5
9.52240e-05,0.75
9.52320e-05,0.75
9.52400e-05,0.75
9.52480e-05,0.5
9.52560e-05,0.75
9.52640e-05,0.5
9.52720e-05,0.5
9.52800e-05,0.5
9.52880e-05,0.5
9.52960e-05,0.5
9.53040e-05,0.5
9.53120e-05,0.5
9.53200e-05,0.75
9.53280e-05,0.5
9.53360e-05,0.5
9.53440e-05,0.5
9.53520e-05,0.75
9.53600e-05,0.5
9.53680e-05,0.5
9.53760e-05,0.5
9.53840e-05,0.5
9.53920e-05,0.5
9.54000e-05,0.5
9.54080e-05,0.5
9.54160e-05,0.5
9.54240e-05,0.5
9.54320e-05,0.75
9.54400e-05,0.5
9.54480e-05,0.75
9.54560e-05,0.5
9.54640e-05,0.75
9.54720e-05,0.5
9.54800e-05,0.5
9.54880e-05,0.5
9.54960e-05,0.5
9.55040e-05,0.75
9.55120e-05,0.75
9.55200e-05,0.75
9.55280e-05,0.5
9.55360e-05,0.5
9.55440e-05,0.5
9.55520e-05,0.5
9.55600e-05,0.75
9.55680e-05,0.5
9.55760e-05,0.75
9.55840e-05,0.5
9.55920e-05,0.5
9.56000e-05,0.5
9.56080e-05,0.5
9.56160e-05,0.75
9.56240e-05,0.75
9.56320e-05,0.5
9.56400e-05,0.5
9.56480e-05,0.5
9.56560e-05,0.5
9.56640e-05,0.75
9.56720e-05,0.5
9.56800e-05,0.5
9.56880e-05,0.5
9.56960e-05,0.5
9.57040e-05,0.75
9.57120e-05,0.5
9.57200e-05,0.5
9.57280e-05,0.5
9.57360e-05,0.5
9.57440e-05,0.5
9.57520e-05,0.5
9.57600e-05,0.5
9.57680e-05,0.5
9.57760e-05,0.5
9.57840e-05,0.5
9.57920e-05,0.5
9.58000e-05,0.5
9.58080e-05,0.5
9.58160e-05,0.5
9.58240e-05,0.5
9.58320e-05,0.5
9.58400e-05,0.5
9.58480e-05,0.5
9.58560e-05,0.5
9.58640e-05,0.75
9.58720e-05,0.5
9.58800e-05,0.5
9.58880e-05,0.5
9.58960e-05,0.5
9.59040e-05,0.5
9.59120e-05,0.5
9.59200e-05,0.5
9.59280e-05,0.5
9.59360e-05,0.5
9.59440e-05,0.5
9.59520e-05,0.5
9.59600e-05,0.5
9.59680e-05,0.5
9.59760e-05,0.5
9.59840e-05,0.5
9.59920e-05,0.5
9.60000e-05,0.5
9.60080e-05,0.5
9.60160e-05,0.5
9.60240e-05,0.75
9.60320e-05,0.5
9.60400e-05,0.5
9.60480e-05,0.5
9.60560e-05,0.75
9.60640e-05,0.5
9.60720e-05,0.5
9.60800e-05,0.5
9.60880e-05,0.75
9.60960e-05,0.5
9.61040e-05,0.5
9.61120e-05,0.5
9.61200e-05,0.5
9.61280e-05,0.5
9.61360e-05,0.5
9.61440e-05,0.5
9.61520e-05,0.5
9.61600e-05,0.5
9.61680e-05,0.5
9.61760e-05,0.5
9.61840e-05,0.5
9.61920e-05,0.5
9.62000e-05,0.5
9.62080e-05,0.5
9.62160e-05,0.5
9.62240e-05,0.5
9.62320e-05,0.5
9.62400e-05,0.5
9.62480e-05,0.5
9.62560e-05,0.5
9.62640e-05,0.5
9.62720e-05,0.5
9.62800e-05,0.5
9.62880e-05,0.5
9.62960e-05,0.5
9.63040e-05,0.5
9.63120e-05,0.5
9.63200e-05,0.5
9.63280e-05,0.5
9.63360e-05,0.5
9.63440e-05,0.5
9.63520e-05,0.5
9.63600e-05,0.5
9.63680e-05,0.5
9.63760e-05,0.5
9.63840e-05,0.5
9.63920e-05,0.75
9.64000e-05,0.5
9.64080e-05,0.5
9.64160e-05,0.5
9.64240e-05,0.5
9.64320e-05,0.5
9.64400e-05,0.5
9.64480e-05,0.5
9.64560e-05,0.5
9.64640e-05,0.5
9.64720e-05,0.5
9.64800e-05,0.5
9.64880e-05,0.5
9.64960e-05,0.5
9.65040e-05,0.5
9.65120e-05,0.5
9.65200e-05,0.5
9.65280e-05,0.5
9.65360e-05,0.5
9.65440e-05,0.5
9.65520e-05,0.5
9.65600e-05,0.5
9.65680e-05,0.5
9.65760e-05,0.5
9.65840e-05,0.25
9.65920e-05,0.5
9.66000e-05,0.5
9.66080e-05,0.5
9.66160e-05,0.5
9.66240e-05,0.5
9.66320e-05,0.5
9.66400e-05,0.5
9.66480e-05,0.5
9.66560e-05,0.5
9.66640e-05,0.5
9.66720e-05,0.5
9.66800e-05,0.5
9.66880e-05,0.25
9.66960e-05,0.5
9.67040e-05,0.5
9.67120e-05,0.5
9.67200e-05,0.5
9.67280e-05,0.5
9.67360e-05,0.25
9.67440e-05,0.5
9.67520e-05,0.5
9.67600e-05,0.5
9.67680e-05,0.5
9.67760e-05,0.5
9.67840e-05,0.5
9.67920e-05,0.5
9.68000e-05,0.5
9.68080e-05,0.5
9.68160e-05,0.25
9.68240e-05,0.5
9.68320e-05,0.5
9.68400e-05,0.5
9.68480e-05,0.5
9.68560e-05,0.5
9.68640e-05,0.5
9.68720e-05,0.5
9.68800e-05,0.5
9.68880e-05,0.25
9.68960e-05,0.5
9.69040e-05,0.25
9.69120e-05,0.5
9.69200e-05,0.5
9.69280e-05,0.5
9.69360e-05,0.5
9.69440e-05,0.25
9.69520e-05,0.5
9.69600e-05,0.25
9.69680e-05,0.25
9.69760e-05,0.5
9.69840e-05,0.5
9.69920e-05,0.5
9.70000e-05,0.5
9.70080e-05,0.75
9.70160e-05,0.5
9.70240e-05,0.5
9.70320e-05,0.5
9.70400e-05,0.5
9.70480e-05,0.5
9.70560e-05,0.5
9.70640e-05,0.5
9.70720e-05,0.25
9.70800e-05,0.5
9.70880e-05,0.5
9.70960e-05,0.5
9.71040e-05,0.25
9.71120e-05,0.5
9.71200e-05,0.5
9.71280e-05,0.5
9.71360e-05,0.5
9.71440e-05,0.25
9.71520e-05,0.5
9.71600e-05,0.25
9.71680e-05,0.5
9.71760e-05,0.25
9.71840e-05,0.25
9.71920e-05,0.5
9.72000e-05,0.5
9.72080e-05,0.5
9.72160e-05,0.5
9.72240e-05,0.25
9.72320e-05,0.5
9.72400e-05,0.5
9.72480e-05,0.25
9.72560e-05,0.5
9.72640e-05,0.5
9.72720e-05,0.25
9.72800e-05,0.5
9.72880e-05,0.25
9.72960e-05,0.5
9.73040e-05,0.5
9.73120e-05,0.5
9.73200e-05,0.5
9.73280e-05,0.5
9.73360e-05,0.5
9.73440e-05,0.25
9.73520e-05,0.5
9.73600e-05,0.5
9.73680e-05,0.5
9.73760e-05,0.25
9.73840e-05,0.5
9.73920e-05,0.5
9.74000e-05,0.5
9.74080e-05,0.5
9.74160e-05,0.25
9.74240e-05,0.5
9.74320e-05,0.5
9.74400e-05,0.5
9.74480e-05,0.25
9.74560e-05,0.5
9.74640e-05,0.5
9.74720e-05,0.5
9.74800e-05,0.5
9.74880e-05,0.5
9.74960e-05,0.25
9.75040e-05,0.5
9.75120e-05,0.5
9.75200e-05,0.25
9.75280e-05,0.5
9.75360e-05,0.25
9.75440e-05,0.5
9.75520e-05,0.5
9.75600e-05,0.5
9.75680e-05,0.25
9.75760e-05,0.5
9.75840e-05,0.5
9.75920e-05,0.5
9.76000e-05,0.5
9.76080e-05,0.5
9.76160e-05,0.5
9.76240e-05,0.5
9.76320e-05,0.5
9.76400e-05,0.5
9.76480e-05,0.5
9.76560e-05,0.5
9.76640e-05,0.25
9.76720e-05,0.5
9.76800e-05,0.5
9.76880e-05,0.5
9.76960e-05,0.25
9.77040e-05,0.5
9.77120e-05,0.25
9.77200e-05,0.25
9.77280e-05,0.5
9.77360e-05,0.25
9.77440e-05,0.5
9.77520e-05,0.5
9.77600e-05,0.5
9.77680e-05,0.5
9.77760e-05,0.5
9.77840e-05,0.25
9.77920e-05,0.25
9.78000e-05,0.5
9.78080e-05,0.5
9.78160e-05,0.5
9.78240e-05,0.5
9.78320e-05,0.5
9.78400e-05,0.5
9.78480e-05,0.25
9.78560e-05,0.5
9.78640e-05,0.5
9.78720e-05,0.5
9.78800e-05,0.25
9.78880e-05,0.5
9.78960e-05,0.5
9.79040e-05,0.5
9.79120e-05,0.25
9.79200e-05,0.5
9.79280e-05,0.5
9.79360e-05,0.25
9.79440e-05,0.5
9.79520e-05,0.25
9.79600e-05,0.5
9.79680e-05,0.5
9.79760e-05,0.5
9.79840e-05,0.5
9.79920e-05,0.5
9.80000e-05,0.5
9.80080e-05,0.25
9.80160e-05,0.5
9.80240e-05,0.5
9.80320e-05,0.25
9.80400e-05,0.5
9.80480e-05,0.25
9.80560e-05,0.5
9.80640e-05,0.5
9.80720e-05,0.5
9.80800e-05,0.25
9.80880e-05,0.5
9.80960e-05,0.25
9.81040e-05,0.5
9.81120e-05,0.5
9.81200e-05,0.5
9.81280e-05,0.25
9.81360e-05,0.5
9.81440e-05,0.25
9.81520e-05,0.5
9.81600e-05,0.5
9.81680e-05,0.25
9.81760e-05,0.5
9.81840e-05,0.5
9.81920e-05,0.5
9.82000e-05,0.5
9.82080e-05,0.5
9.82160e-05,0.5
9.82240e-05,0.5
9.82320e-05,0.5
9.82400e-05,0.5
9.82480e-05,0.5
9.82560e-05,0.5
9.82640e-05,0.5
9.82720e-05,0.5
9.82800e-05,0.25
9.82880e-05,0.25
9.82960e-05,0.5
9.83040e-05,0.25
9.83120e-05,0.25
9.83200e-05,0.5
9.83280e-05,0.25
9.83360e-05,0.5
9.83440e-05,0.5
9.83520e-05,0.25
9.83600e-05,0.5
9.83680e-05,0.25
9.83760e-05,0.5
9.83840e-05,0.5
9.83920e-05,0.5
9.84000e-05,0.5
9.84080e-05,0.5
9.84160e-05,0.5
9.84240e-05,0.25
9.84320e-05,0.5
9.84400e-05,0.25
9.84480e-05,0.5
9.84560e-05,0.25
9.84640e-05,0.25
9.84720e-05,0.25
9.84800e-05,0.5
9.84880e-05,0.5
9.84960e-05,0.25
9.85040e-05,0.5
9.85120e-05,0.25
9.85200e-05,0.5
9.85280e-05,0.5
9.85360e-05,0.5
9.85440e-05,0.25
9.85520e-05,0.25
9.85600e-05,0.5
9.85680e-05,0.5
9.85760e-05,0.25
9.85840e-05,0.5
9.85920e-05,0.25
9.86000e-05,0.5
9.86080e-05,0.25
9.86160e-05,0.5
9.86240e-05,0.5
9.86320e-05,0.5
9.86400e-05,0.25
9.86480e-05,0.5
9.86560e-05,0.5
9.86640e-05,0.5
9.86720e-05,0.5
9.86800e-05,0.25
9.86880e-05,0.5
9.86960e-05,0.5
9.87040e-05,0.5
9.87120e-05,0.5
9.87200e-05,0.5
9.87280e-05,0.5
9.87360e-05,0.25
9.87440e-05,0.5
9.87520e-05,0.5
9.87600e-05,0.25
9.87680e-05,0.5
9.87760e-05,0.5
9.87840e-05,0.5
9.87920e-05,0.5
9.88000e-05,0.5
9.88080e-05,0.25
9.88160e-05,0.25
9.88240e-05,0.5
9.88320e-05,0.5
9.88400e-05,0.5
9.88480e-05,0.5
9.88560e-05,0.5
9.88640e-05,0.5
9.88720e-05,0.5
9.88800e-05,0.5
9.88880e-05,0.5
9.88960e-05,0.5
9.89040e-05,0.5
9.89120e-05,0.5
9.89200e-05,0.5
9.89280e-05,0.5
9.89360e-05,0.25
9.89440e-05,0.5
9.89520e-05,0.5
9.89600e-05,0.5
9.89680e-05,0.5
9.89760e-05,0.5
9.89840e-05,0.5
9.89920e-05,0.5
9.90000e-05,0.25
9.90080e-05,0.5
9.90160e-05,0.25
9.90240e-05,0.25
9.90320e-05,0.5
9.90400e-05,0.25
9.90480e-05,0.5
9.90560e-05,0.25
9.90640e-05,0.25
9.90720e-05,0.25
9.90800e-05,0.25
9.90880e-05,0.25
9.90960e-05,0.5
9.91040e-05,0.25
9.91120e-05,0.5
9.91200e-05,0.5
9.91280e-05,0.5
9.91360e-05,0.5
9.91440e-05,0.5
9.91520e-05,0.25
9.91600e-05,0.25
9.91680e-05,0.5
9.91760e-05,0.25
9.91840e-05,0.25
9.91920e-05,0.5
9.92000e-05,0.25
9.92080e-05,0.5
9.92160e-05,0.5
9.92240e-05,0.5
9.92320e-05,0.5
9.92400e-05,0.5
9.92480e-05,0.5
9.92560e-05,0.5
9.92640e-05,0.5
9.92720e-05,0.5
9.92800e-05,0.5
9.92880e-05,0.5
9.92960e-05,0.5
9.93040e-05,0.5
9.93120e-05,0.25
9.93200e-05,0.5
9.93280e-05,0.5
9.93360e-05,0.5
9.93440e-05,0.5
9.93520e-05,0.5
9.93600e-05,0.25
9.93680e-05,0.5
9.93760e-05,0.5
9.93840e-05,0.5
9.93920e-05,0.25
9.94000e-05,0.5
9.94080e-05,0.5
9.94160e-05,0.5
9.94240e-05,0.5
9.94320e-05,0.5
9.94400e-05,0.25
9.94480e-05,0.5
9.94560e-05,0.5
9.94640e-05,0.5
9.94720e-05,0.5
9.94800e-05,0.5
9.94880e-05,0.5
9.94960e-05,0.5
9.95040e-05,0.5
9.95120e-05,0.5
9.95200e-05,0.5
9.95280e-05,0.5
9.95360e-05,0.5
9.95440e-05,0.5
9.95520e-05,0.5
9.95600e-05,0.5
9.95680e-05,0.5
9.95760e-05,0.5
9.95840e-05,0.5
9.95920e-05,0.5
9.96000e-05,0.5
9.96080e-05,0.25
9.96160e-05,0.5
9.96240e-05,0.5
9.96320e-05,0.5
9.96400e-05,0.5
9.96480e-05,0.5
9.96560e-05,0.25
9.96640e-05,0.5
9.96720e-05,0.5
9.96800e-05,0.5
9.96880e-05,0.5
9.96960e-05,0.5
9.97040e-05,0.5
9.97120e-05,0.5
9.97200e-05,0.5
9.97280e-05,0.5
9.97360e-05,0.25
9.97440e-05,0.5
9.97520e-05,0.5
9.97600e-05,0.5
9.97680e-05,0.25
9.97760e-05,0.5
9.97840e-05,0.25
9.97920e-05,0.5
9.98000e-05,0.5
9.98080e-05,0.5
9.98160e-05,0.25
9.98240e-05,0.5
9.98320e-05,0.5
9.98400e-05,0.25
9.98480e-05,0.5
9.98560e-05,0.5
9.98640e-05,0.25
9.98720e-05,0.5
9.98800e-05,0.5
9.98880e-05,0.5
9.98960e-05,0.5
9.99040e-05,0.5
9.99120e-05,0.5
9.99200e-05,0.5
9.99280e-05,0.5
